sale_id,customer_id,sale_date,subtotal,gst_amount,total_amount,payment_method,payment_status,amount_paid,amount_due,region,city
37899,24154,2024-10-05T20:12:00,560.02,28.0,588.02,credit,partial,343.37,244.65,West,Ahmedabad
37900,29575,2024-10-21T12:44:00,1393.2,69.66,1462.86,cash,paid,1462.86,0.0,North,Lucknow
37901,76902,2024-03-12T17:26:00,541.6,27.08,568.68,upi,paid,568.68,0.0,North,Lucknow
37902,65172,2025-12-30T18:00:00,1002.92,50.15,1053.07,credit,partial,711.0,342.07,North,Gurgaon
37903,20078,2025-10-19T19:18:00,367.18,18.36,385.54,credit,partial,176.94,208.6,North,Amritsar
37904,94135,2024-06-19T15:39:00,275.55,13.78,289.33,credit,partial,136.07,153.26,North,Chandigarh
37905,23801,2024-11-28T20:33:00,163.74,8.19,171.93,credit,partial,60.37,111.56,West,Pune
37906,41375,2025-10-10T13:22:00,1856.06,92.8,1948.86,cash,paid,1948.86,0.0,West,Goa
37907,80061,2024-01-04T15:32:00,1697.06,172.23,1869.29,credit,partial,1032.15,837.14,South,Chennai
37908,41845,2025-10-13T17:24:00,767.49,38.37,805.86,cash,paid,805.86,0.0,North,Jaipur
37909,76852,2025-08-06T19:23:00,340.14,61.23,401.37,credit,partial,181.4,219.97,North,Chandigarh
37910,26519,2024-11-19T19:17:00,2711.44,269.43,2980.87,upi,paid,2980.87,0.0,South,Chennai
37911,4047,2024-10-07T11:11:00,345.84,62.25,408.09,credit,paid,408.09,0.0,North,Amritsar
37912,4482,2024-10-22T20:29:00,780.04,54.41,834.45,credit,paid,834.45,0.0,East,Bhubaneswar
37913,9854,2025-04-17T16:45:00,639.2,31.96,671.16,credit,partial,319.34,351.82,South,Kochi
37914,63737,2025-10-23T22:08:00,2137.34,106.87,2244.21,credit,partial,690.85,1553.36,North,Lucknow
37915,6989,2025-11-02T18:46:00,1607.91,179.52,1787.43,cash,paid,1787.43,0.0,South,Hyderabad
37916,84032,2025-08-03T18:10:00,1486.17,137.46,1623.63,credit,partial,876.85,746.78,West,Surat
37917,78388,2025-01-27T20:48:00,869.88,43.49,913.37,credit,partial,506.0,407.37,West,Ahmedabad
37918,54823,2025-05-23T12:04:00,1012.06,111.54,1123.6,cash,paid,1123.6,0.0,West,Ahmedabad
37919,67707,2024-11-07T08:55:00,1931.03,114.96,2045.99,credit,paid,2045.99,0.0,East,Kolkata
37920,88498,2024-07-22T11:00:00,714.48,35.72,750.2,cash,paid,750.2,0.0,West,Goa
37921,81833,2024-01-16T16:26:00,1609.56,196.49,1806.05,cash,paid,1806.05,0.0,West,Ahmedabad
37922,11999,2025-12-01T18:46:00,1544.83,77.24,1622.07,credit,partial,581.93,1040.14,East,Kolkata
37923,31713,2025-12-03T13:04:00,1958.15,187.17,2145.32,cash,paid,2145.32,0.0,South,Chennai
37924,85500,2025-04-18T10:16:00,85.18,4.26,89.44,cash,paid,89.44,0.0,North,Delhi
37925,48661,2024-03-30T17:48:00,406.32,20.32,426.64,cash,paid,426.64,0.0,West,Goa
37926,54710,2025-10-03T15:00:00,1058.24,130.27,1188.51,credit,paid,1188.51,0.0,East,Kolkata
37927,87856,2025-03-25T12:22:00,92.92,4.65,97.57,credit,partial,60.03,37.54,North,Chandigarh
37928,80023,2024-09-07T12:57:00,880.12,44.01,924.13,credit,paid,924.13,0.0,North,Chandigarh
37929,39613,2024-03-04T20:11:00,269.58,13.48,283.06,credit,paid,283.06,0.0,West,Ahmedabad
37930,34682,2025-12-30T20:13:00,862.44,43.12,905.56,credit,paid,905.56,0.0,North,Gurgaon
37931,34306,2024-11-08T14:22:00,1795.0,89.75,1884.75,cash,paid,1884.75,0.0,East,Kolkata
37932,10241,2024-01-28T10:15:00,772.21,38.61,810.82,upi,paid,810.82,0.0,South,Bangalore
37933,45773,2024-10-12T16:25:00,2643.36,132.17,2775.53,cash,paid,2775.53,0.0,West,Surat
37934,48041,2025-08-07T11:43:00,997.79,49.89,1047.68,credit,paid,1047.68,0.0,North,Noida
37935,69856,2025-07-09T10:47:00,1503.19,75.16,1578.35,upi,paid,1578.35,0.0,South,Hyderabad
37936,23332,2025-05-01T18:55:00,2064.14,160.03,2224.17,cash,paid,2224.17,0.0,North,Chandigarh
37937,39246,2024-07-05T20:50:00,1167.8,151.82,1319.62,credit,paid,1319.62,0.0,West,Surat
37938,52129,2025-02-03T18:48:00,1155.0,142.81,1297.81,cash,paid,1297.81,0.0,West,Pune
37939,79701,2025-01-14T18:29:00,758.1,37.91,796.0,credit,paid,796.0,0.0,North,Gurgaon
37940,45300,2025-07-15T09:06:00,783.18,39.16,822.34,cash,paid,822.34,0.0,North,Amritsar
37941,18353,2024-06-02T20:33:00,3182.9,215.54,3398.44,cash,paid,3398.44,0.0,North,Chandigarh
37942,21762,2024-04-05T18:22:00,453.4,22.67,476.07,credit,partial,251.7,224.37,South,Chennai
37943,57727,2025-11-01T13:50:00,2168.74,158.1,2326.84,cash,paid,2326.84,0.0,North,Chandigarh
37944,29691,2025-12-31T12:51:00,889.0,44.45,933.45,cash,paid,933.45,0.0,North,Amritsar
37945,10995,2025-12-22T11:02:00,1193.43,59.67,1253.1,credit,partial,838.87,414.23,North,Gurgaon
37946,54787,2024-02-15T20:42:00,810.52,62.39,872.91,credit,partial,309.35,563.56,South,Mysore
37947,12950,2024-01-28T14:38:00,1675.26,83.76,1759.02,cash,paid,1759.02,0.0,North,Delhi
37948,36804,2024-05-26T20:57:00,2301.63,115.08,2416.71,credit,partial,874.46,1542.25,West,Mumbai
37949,35450,2024-10-20T19:49:00,1192.82,59.64,1252.46,credit,paid,1252.46,0.0,South,Hyderabad
37950,15107,2025-03-14T12:57:00,84.97,4.25,89.22,credit,partial,33.77,55.45,West,Ahmedabad
37951,72467,2025-10-17T11:13:00,1858.9,180.78,2039.68,cash,paid,2039.68,0.0,South,Chennai
37952,5698,2024-05-20T09:47:00,2161.78,178.69,2340.47,cash,paid,2340.47,0.0,South,Chennai
37953,33715,2025-09-23T10:51:00,538.68,26.93,565.61,credit,paid,565.61,0.0,West,Mumbai
37954,56034,2025-03-17T11:29:00,559.2,27.96,587.16,credit,partial,409.63,177.53,North,Chandigarh
37955,83754,2025-07-03T21:52:00,1211.55,60.58,1272.13,cash,paid,1272.13,0.0,North,Chandigarh
37956,8946,2025-10-08T09:37:00,1324.22,66.21,1390.43,cash,paid,1390.43,0.0,West,Pune
37957,78249,2024-08-30T20:36:00,444.6,80.03,524.63,cash,paid,524.63,0.0,South,Mysore
37958,15472,2025-10-04T08:24:00,2500.59,336.66,2837.25,upi,paid,2837.25,0.0,West,Ahmedabad
37959,67863,2025-02-10T22:49:00,1337.79,207.34,1545.13,cash,paid,1545.13,0.0,West,Mumbai
37960,76813,2024-05-25T13:53:00,592.54,69.26,661.8,cash,paid,661.8,0.0,West,Mumbai
37961,8970,2025-11-01T16:59:00,1398.66,69.93,1468.59,credit,paid,1468.59,0.0,West,Pune
37962,37972,2024-09-09T10:40:00,454.98,59.08,514.06,upi,paid,514.06,0.0,West,Goa
37963,72674,2024-03-04T11:33:00,586.26,29.31,615.57,credit,paid,615.57,0.0,North,Amritsar
37964,74980,2025-01-25T16:23:00,1730.21,162.49,1892.7,credit,partial,1075.77,816.93,East,Kolkata
37965,3043,2025-03-11T20:00:00,550.13,64.62,614.75,credit,partial,423.72,191.03,South,Hyderabad
37966,90188,2025-11-06T13:04:00,1942.87,97.14,2040.01,credit,paid,2040.01,0.0,South,Kochi
37967,93778,2025-12-24T12:11:00,854.19,42.71,896.9,credit,paid,896.9,0.0,North,Gurgaon
37968,35203,2024-01-20T09:37:00,1475.27,110.94,1586.21,credit,paid,1586.21,0.0,North,Gurgaon
37969,80691,2024-02-29T13:37:00,1050.02,52.5,1102.52,credit,paid,1102.52,0.0,North,Jaipur
37970,18790,2025-10-29T18:08:00,924.0,116.74,1040.74,card,paid,1040.74,0.0,South,Coimbatore
37971,83040,2024-10-28T15:31:00,1731.07,86.55,1817.62,cash,paid,1817.62,0.0,South,Coimbatore
37972,24218,2025-11-01T18:03:00,295.88,14.79,310.67,cash,paid,310.67,0.0,West,Surat
37973,21743,2025-04-20T13:11:00,519.69,25.98,545.67,upi,paid,545.67,0.0,West,Mumbai
37974,98681,2025-03-12T16:34:00,951.77,154.9,1106.67,credit,partial,576.61,530.06,West,Ahmedabad
37975,26877,2024-04-13T10:24:00,692.9,34.64,727.54,credit,paid,727.54,0.0,South,Kochi
37976,4092,2024-12-23T20:45:00,2044.86,102.24,2147.1,credit,partial,1185.06,962.04,North,Noida
37977,2266,2025-04-17T10:53:00,1704.65,140.15,1844.8,credit,paid,1844.8,0.0,West,Surat
37978,94902,2025-01-05T14:55:00,2246.92,237.0,2483.92,credit,paid,2483.92,0.0,North,Lucknow
37979,45243,2024-01-23T14:07:00,1509.17,75.46,1584.63,credit,paid,1584.63,0.0,South,Mysore
37980,4652,2025-01-04T20:57:00,575.98,28.8,604.78,cash,paid,604.78,0.0,East,Guwahati
37981,40191,2024-05-27T17:43:00,986.42,49.32,1035.74,upi,paid,1035.74,0.0,West,Surat
37982,53227,2024-09-10T19:50:00,2159.79,107.99,2267.78,credit,partial,1261.03,1006.75,North,Noida
37983,38610,2025-02-03T19:16:00,1391.67,69.58,1461.25,credit,paid,1461.25,0.0,South,Bangalore
37984,45179,2024-04-06T18:13:00,646.14,32.31,678.45,cash,paid,678.45,0.0,North,Lucknow
37985,32464,2025-06-06T18:52:00,2004.18,100.21,2104.39,credit,partial,1384.46,719.93,South,Hyderabad
37986,40500,2024-07-26T19:09:00,2064.48,177.59,2242.07,credit,partial,1169.41,1072.66,South,Chennai
37987,16511,2024-07-21T15:17:00,1232.04,221.77,1453.81,cash,paid,1453.81,0.0,North,Amritsar
37988,45699,2024-05-27T10:27:00,1668.22,200.63,1868.85,credit,paid,1868.85,0.0,South,Hyderabad
37989,52406,2024-10-22T11:39:00,1775.69,243.91,2019.6,cash,paid,2019.6,0.0,South,Bangalore
37990,4275,2025-09-07T20:21:00,288.1,40.91,329.01,cash,paid,329.01,0.0,East,Guwahati
37991,13558,2024-03-16T19:19:00,247.84,12.39,260.23,credit,paid,260.23,0.0,South,Hyderabad
37992,97237,2024-01-17T19:43:00,2402.53,120.13,2522.66,cash,paid,2522.66,0.0,North,Chandigarh
37993,32518,2024-09-18T11:34:00,742.14,78.32,820.46,cash,paid,820.46,0.0,East,Bhubaneswar
37994,43564,2025-11-04T10:53:00,2126.92,106.35,2233.27,credit,paid,2233.27,0.0,North,Noida
37995,38230,2025-01-06T11:29:00,1692.82,84.64,1777.46,cash,paid,1777.46,0.0,South,Bangalore
37996,22037,2025-04-07T10:48:00,351.57,17.58,369.15,credit,partial,160.44,208.71,South,Chennai
37997,9777,2024-05-01T15:14:00,1814.27,113.81,1928.08,cash,paid,1928.08,0.0,East,Guwahati
37998,20395,2024-10-02T11:16:00,2508.86,190.74,2699.6,credit,paid,2699.6,0.0,South,Hyderabad
37999,49118,2025-06-19T16:14:00,245.35,12.27,257.62,credit,paid,257.62,0.0,West,Surat
38000,92512,2024-01-29T08:53:00,1596.54,79.83,1676.37,credit,partial,900.45,775.92,South,Hyderabad
38001,78180,2024-03-10T20:24:00,1098.5,197.73,1296.23,credit,paid,1296.23,0.0,West,Ahmedabad
38002,17941,2025-01-18T13:01:00,1779.89,176.25,1956.14,credit,paid,1956.14,0.0,North,Gurgaon
38003,3528,2025-10-14T09:44:00,1553.46,77.67,1631.13,credit,paid,1631.13,0.0,North,Amritsar
38004,81332,2025-12-07T18:57:00,154.64,27.84,182.48,upi,paid,182.48,0.0,South,Bangalore
38005,83515,2024-01-10T11:12:00,1470.63,73.53,1544.16,cash,paid,1544.16,0.0,North,Delhi
38006,63387,2025-08-22T10:49:00,1198.53,59.93,1258.46,credit,paid,1258.46,0.0,North,Lucknow
38007,43791,2024-06-27T09:44:00,709.47,71.62,781.09,credit,paid,781.09,0.0,North,Noida
38008,92592,2025-10-27T20:14:00,1025.08,145.89,1170.97,credit,paid,1170.97,0.0,South,Mysore
38009,54078,2025-12-12T20:03:00,1888.2,148.32,2036.52,credit,paid,2036.52,0.0,North,Noida
38010,60171,2024-11-12T17:54:00,1068.32,53.42,1121.74,cash,paid,1121.74,0.0,West,Mumbai
38011,69060,2025-03-20T15:56:00,919.56,45.98,965.54,credit,paid,965.54,0.0,South,Coimbatore
38012,23036,2025-03-05T09:06:00,349.62,17.48,367.1,cash,paid,367.1,0.0,North,Amritsar
38013,44991,2024-02-04T20:10:00,600.45,30.02,630.47,cash,paid,630.47,0.0,West,Mumbai
38014,74347,2024-11-29T12:52:00,2834.82,203.15,3037.97,cash,paid,3037.97,0.0,South,Coimbatore
38015,66558,2024-05-09T08:38:00,879.76,103.92,983.68,credit,paid,983.68,0.0,South,Coimbatore
38016,90536,2025-11-21T08:40:00,660.84,33.04,693.88,upi,paid,693.88,0.0,South,Chennai
38017,35665,2025-07-01T16:41:00,1372.56,68.63,1441.19,cash,paid,1441.19,0.0,North,Jaipur
38018,28935,2024-12-02T12:40:00,404.01,20.2,424.21,credit,paid,424.21,0.0,North,Gurgaon
38019,76330,2024-05-18T15:13:00,1988.84,99.44,2088.28,credit,paid,2088.28,0.0,North,Lucknow
38020,72815,2025-01-29T12:04:00,375.24,18.76,394.0,cash,paid,394.0,0.0,East,Guwahati
38021,20318,2025-10-24T14:03:00,654.08,91.94,746.02,cash,paid,746.02,0.0,North,Lucknow
38022,13293,2024-06-01T13:06:00,529.34,26.47,555.81,cash,paid,555.81,0.0,North,Noida
38023,43406,2025-05-12T19:41:00,2078.12,103.91,2182.03,credit,partial,1027.96,1154.07,North,Jaipur
38024,27589,2024-01-25T19:38:00,2668.27,133.41,2801.68,credit,partial,1636.95,1164.73,North,Chandigarh
38025,36926,2024-10-05T13:07:00,1007.07,50.35,1057.42,credit,partial,327.03,730.39,East,Kolkata
38026,91426,2025-11-27T19:27:00,533.02,26.65,559.67,credit,partial,266.82,292.85,North,Lucknow
38027,34263,2024-08-23T11:31:00,1388.14,69.41,1457.55,credit,paid,1457.55,0.0,North,Delhi
38028,71975,2025-03-29T10:52:00,462.69,83.28,545.97,cash,paid,545.97,0.0,North,Chandigarh
38029,50528,2025-09-08T11:08:00,1113.99,55.7,1169.69,credit,partial,441.27,728.42,North,Chandigarh
38030,68095,2024-02-15T18:16:00,1664.3,163.69,1827.99,upi,paid,1827.99,0.0,North,Amritsar
38031,23239,2025-12-25T13:07:00,1760.2,199.74,1959.94,credit,partial,779.2,1180.74,North,Gurgaon
38032,89560,2024-11-17T10:35:00,920.9,46.05,966.94,credit,paid,966.94,0.0,West,Ahmedabad
38033,26022,2025-01-16T11:39:00,2195.01,216.53,2411.54,credit,paid,2411.54,0.0,South,Mysore
38034,62096,2024-02-29T11:13:00,1242.16,119.71,1361.87,credit,paid,1361.87,0.0,North,Gurgaon
38035,43877,2025-01-11T15:29:00,1393.19,69.66,1462.85,credit,partial,996.42,466.43,South,Kochi
38036,42135,2025-07-23T15:17:00,735.74,36.79,772.53,upi,paid,772.53,0.0,North,Lucknow
38037,25353,2025-12-03T15:48:00,741.26,37.06,778.32,credit,partial,466.97,311.35,North,Amritsar
38038,8701,2024-10-21T17:23:00,1109.73,55.49,1165.22,upi,paid,1165.22,0.0,West,Ahmedabad
38039,1635,2024-05-19T19:52:00,411.96,45.73,457.69,cash,paid,457.69,0.0,North,Delhi
38040,95815,2024-09-18T14:06:00,1424.07,71.2,1495.27,cash,paid,1495.27,0.0,East,Kolkata
38041,90054,2024-03-07T12:25:00,3230.34,161.52,3391.86,credit,paid,3391.86,0.0,North,Chandigarh
38042,22192,2025-02-13T20:03:00,761.72,67.95,829.67,cash,paid,829.67,0.0,North,Gurgaon
38043,38474,2025-11-24T19:43:00,1259.55,62.98,1322.53,credit,paid,1322.53,0.0,West,Ahmedabad
38044,29317,2025-10-18T08:26:00,1306.5,150.53,1457.03,cash,paid,1457.03,0.0,North,Amritsar
38045,34663,2024-09-21T14:13:00,455.82,82.05,537.87,upi,paid,537.87,0.0,South,Hyderabad
38046,11682,2025-10-08T16:22:00,598.14,29.91,628.05,credit,paid,628.05,0.0,North,Gurgaon
38047,37025,2025-08-09T13:40:00,736.95,36.85,773.8,card,paid,773.8,0.0,West,Pune
38048,6050,2025-06-01T11:48:00,604.41,30.22,634.63,credit,paid,634.63,0.0,North,Jaipur
38049,67436,2025-04-14T19:23:00,2833.37,190.9,3024.27,upi,paid,3024.27,0.0,North,Jaipur
38050,1376,2025-11-04T19:55:00,269.88,48.58,318.46,credit,paid,318.46,0.0,North,Jaipur
38051,75062,2024-09-19T14:31:00,1081.36,54.07,1135.43,credit,paid,1135.43,0.0,West,Ahmedabad
38052,76852,2024-06-09T17:51:00,1448.86,72.44,1521.3,cash,paid,1521.3,0.0,North,Chandigarh
38053,26970,2025-10-13T10:15:00,779.46,55.6,835.06,cash,paid,835.06,0.0,West,Pune
38054,11940,2024-04-02T20:10:00,505.71,91.03,596.74,credit,partial,263.85,332.89,South,Mysore
38055,18112,2025-11-15T08:25:00,1289.65,232.14,1521.79,upi,paid,1521.79,0.0,South,Chennai
38056,56848,2024-03-30T12:00:00,836.76,41.84,878.6,upi,paid,878.6,0.0,South,Coimbatore
38057,51061,2025-06-13T12:29:00,1377.09,68.85,1445.94,credit,partial,549.92,896.02,North,Delhi
38058,61809,2024-06-09T20:48:00,835.63,132.23,967.86,cash,paid,967.86,0.0,North,Noida
38059,36269,2024-12-06T13:22:00,2257.02,175.51,2432.53,cash,paid,2432.53,0.0,West,Surat
38060,76261,2025-10-11T20:40:00,2060.75,103.04,2163.79,credit,paid,2163.79,0.0,North,Noida
38061,95712,2024-06-21T19:14:00,156.18,7.81,163.99,upi,paid,163.99,0.0,North,Chandigarh
38062,34059,2024-08-29T14:59:00,705.91,82.79,788.7,cash,paid,788.7,0.0,North,Delhi
38063,26944,2024-10-05T20:56:00,498.12,89.66,587.78,credit,paid,587.78,0.0,North,Amritsar
38064,65925,2025-02-20T11:49:00,375.3,67.55,442.85,credit,paid,442.85,0.0,North,Jaipur
38065,69329,2025-05-12T18:17:00,1748.6,87.43,1836.03,credit,paid,1836.03,0.0,West,Ahmedabad
38066,19987,2024-04-04T15:33:00,335.67,16.78,352.45,cash,paid,352.45,0.0,North,Amritsar
38067,63862,2025-08-25T18:37:00,1840.14,92.01,1932.15,credit,paid,1932.15,0.0,North,Chandigarh
38068,42643,2024-07-04T10:23:00,190.59,9.53,200.12,credit,paid,200.12,0.0,North,Lucknow
38069,55417,2025-12-12T09:43:00,1128.85,56.44,1185.29,credit,partial,791.47,393.82,South,Mysore
38070,58944,2025-09-14T20:53:00,1226.81,61.34,1288.15,cash,paid,1288.15,0.0,South,Chennai
38071,64371,2025-06-03T12:23:00,895.87,92.46,988.33,credit,paid,988.33,0.0,North,Lucknow
38072,3884,2025-12-10T08:35:00,2211.87,217.74,2429.61,credit,partial,849.72,1579.89,West,Goa
38073,9976,2024-07-22T19:21:00,1792.08,89.6,1881.68,credit,partial,1287.3,594.38,North,Chandigarh
38074,28946,2024-08-07T09:27:00,606.55,69.34,675.89,cash,paid,675.89,0.0,South,Bangalore
38075,30188,2025-08-25T16:28:00,613.18,30.66,643.84,credit,partial,300.15,343.69,North,Chandigarh
38076,45905,2024-08-21T14:32:00,784.62,39.23,823.85,cash,paid,823.85,0.0,North,Lucknow
38077,50449,2025-06-12T18:44:00,1828.8,91.44,1920.24,credit,partial,958.6,961.64,North,Delhi
38078,24454,2025-06-18T08:20:00,1942.5,97.13,2039.63,credit,partial,620.81,1418.82,North,Noida
38079,86129,2025-06-29T09:19:00,1625.47,100.72,1726.19,credit,paid,1726.19,0.0,South,Mysore
38080,16540,2025-10-23T20:48:00,443.67,22.18,465.85,cash,paid,465.85,0.0,South,Chennai
38081,20742,2024-10-18T09:09:00,1986.3,127.81,2114.11,cash,paid,2114.11,0.0,North,Noida
38082,3242,2025-05-13T18:55:00,673.98,63.95,737.93,cash,paid,737.93,0.0,North,Chandigarh
38083,89245,2025-06-14T18:33:00,174.88,8.74,183.62,cash,paid,183.62,0.0,West,Goa
38084,12795,2024-01-21T19:07:00,970.06,48.5,1018.56,credit,partial,412.49,606.07,North,Chandigarh
38085,32583,2025-07-18T10:07:00,1195.95,59.8,1255.75,card,paid,1255.75,0.0,South,Coimbatore
38086,7477,2025-12-20T20:57:00,1861.71,158.02,2019.73,credit,paid,2019.73,0.0,North,Noida
38087,19411,2024-12-08T20:06:00,651.47,79.64,731.11,credit,paid,731.11,0.0,North,Delhi
38088,19695,2025-07-03T08:41:00,1140.52,57.03,1197.55,credit,partial,780.55,417.0,North,Delhi
38089,93133,2024-11-08T18:14:00,848.15,60.97,909.12,credit,paid,909.12,0.0,North,Lucknow
38090,43024,2024-01-12T09:26:00,920.93,46.05,966.98,credit,partial,362.54,604.44,North,Gurgaon
38091,56647,2024-09-29T12:55:00,416.5,69.62,486.12,credit,paid,486.12,0.0,North,Jaipur
38092,52839,2025-01-20T12:50:00,315.46,15.77,331.23,credit,paid,331.23,0.0,East,Bhubaneswar
38093,54857,2025-08-01T13:00:00,1613.26,80.66,1693.92,cash,paid,1693.92,0.0,South,Mysore
38094,12016,2024-02-22T11:11:00,611.5,55.71,667.21,credit,paid,667.21,0.0,South,Hyderabad
38095,18604,2024-01-21T15:52:00,1023.24,51.16,1074.4,credit,paid,1074.4,0.0,North,Gurgaon
38096,28691,2024-12-06T11:25:00,241.56,12.08,253.64,cash,paid,253.64,0.0,North,Delhi
38097,65083,2025-01-23T13:41:00,639.84,31.99,671.83,credit,partial,414.96,256.87,West,Goa
38098,53757,2024-12-03T13:46:00,1987.15,99.36,2086.51,cash,paid,2086.51,0.0,North,Lucknow
38099,66735,2025-10-22T13:59:00,2120.42,217.05,2337.47,credit,paid,2337.47,0.0,West,Goa
38100,13369,2025-11-21T12:08:00,1321.29,117.95,1439.24,cash,paid,1439.24,0.0,West,Surat
38101,39990,2025-03-08T13:43:00,963.09,48.15,1011.24,credit,paid,1011.24,0.0,West,Mumbai
38102,74164,2024-04-15T12:51:00,2328.16,116.41,2444.57,credit,partial,1020.03,1424.54,North,Chandigarh
38103,64425,2025-03-27T17:32:00,2353.56,117.68,2471.24,credit,paid,2471.24,0.0,North,Lucknow
38104,40202,2025-12-08T08:52:00,3509.16,175.46,3684.62,cash,paid,3684.62,0.0,North,Chandigarh
38105,98201,2024-10-02T17:53:00,1326.53,177.44,1503.97,upi,paid,1503.97,0.0,West,Surat
38106,24765,2024-08-09T18:59:00,547.13,41.14,588.27,upi,paid,588.27,0.0,South,Bangalore
38107,71194,2025-10-25T14:13:00,2365.49,118.27,2483.76,credit,paid,2483.76,0.0,North,Lucknow
38108,50208,2024-03-30T16:32:00,1572.54,112.17,1684.71,credit,paid,1684.71,0.0,North,Lucknow
38109,79367,2025-08-08T22:57:00,741.64,37.08,778.72,cash,paid,778.72,0.0,West,Surat
38110,31657,2024-08-07T19:52:00,256.94,12.85,269.79,upi,paid,269.79,0.0,West,Goa
38111,68469,2024-05-07T08:55:00,2852.64,142.63,2995.27,credit,paid,2995.27,0.0,West,Ahmedabad
38112,33084,2025-03-26T09:17:00,569.43,102.5,671.93,cash,paid,671.93,0.0,West,Surat
38113,38438,2024-01-30T14:54:00,2036.77,101.84,2138.61,credit,partial,1019.8,1118.81,North,Lucknow
38114,509,2024-07-19T19:13:00,40.36,2.02,42.38,credit,paid,42.38,0.0,South,Mysore
38115,70005,2025-12-31T12:57:00,1095.1,54.75,1149.86,credit,paid,1149.86,0.0,North,Gurgaon
38116,75147,2024-06-17T18:18:00,1419.18,70.96,1490.14,credit,partial,917.22,572.92,South,Chennai
38117,51545,2024-04-02T17:01:00,2087.26,104.36,2191.62,credit,paid,2191.62,0.0,South,Coimbatore
38118,30392,2024-04-18T11:49:00,789.29,142.07,931.36,upi,paid,931.36,0.0,West,Pune
38119,93375,2024-11-16T19:14:00,1772.26,141.06,1913.32,cash,paid,1913.32,0.0,West,Goa
38120,52960,2025-03-02T13:53:00,432.58,77.86,510.44,credit,partial,243.03,267.41,South,Bangalore
38121,84474,2024-06-22T18:28:00,781.91,39.1,821.01,cash,paid,821.01,0.0,West,Mumbai
38122,25078,2024-06-06T12:49:00,444.87,80.08,524.95,cash,paid,524.95,0.0,East,Kolkata
38123,36115,2024-07-22T18:04:00,862.92,155.33,1018.25,cash,paid,1018.25,0.0,West,Goa
38124,35035,2024-01-22T08:35:00,263.16,47.37,310.53,credit,paid,310.53,0.0,East,Guwahati
38125,97559,2024-02-17T18:20:00,1226.45,61.32,1287.77,credit,paid,1287.77,0.0,North,Chandigarh
38126,79659,2025-03-27T13:29:00,2035.19,140.76,2175.95,credit,partial,1516.73,659.22,West,Ahmedabad
38127,35905,2024-12-24T10:25:00,2501.33,274.44,2775.77,credit,paid,2775.77,0.0,South,Coimbatore
38128,64862,2024-07-03T12:50:00,256.95,46.25,303.2,credit,partial,164.71,138.49,East,Kolkata
38129,71386,2025-08-21T12:08:00,1416.18,70.81,1486.99,upi,paid,1486.99,0.0,North,Amritsar
38130,66199,2025-09-13T20:39:00,3181.51,159.08,3340.59,credit,partial,1542.45,1798.14,West,Mumbai
38131,2594,2025-12-06T18:40:00,1257.47,62.87,1320.34,credit,paid,1320.34,0.0,East,Kolkata
38132,40931,2024-02-02T11:15:00,1437.29,131.08,1568.37,credit,partial,820.94,747.43,North,Noida
38133,85236,2025-09-28T18:20:00,762.17,62.86,825.03,card,paid,825.03,0.0,South,Mysore
38134,527,2025-05-03T20:30:00,1529.84,76.49,1606.33,cash,paid,1606.33,0.0,West,Goa
38135,13725,2024-04-26T11:24:00,781.45,90.99,872.44,upi,paid,872.44,0.0,North,Amritsar
38136,45780,2025-04-27T09:18:00,462.18,23.11,485.29,credit,paid,485.29,0.0,South,Hyderabad
38137,47725,2024-04-08T20:32:00,1711.26,161.26,1872.52,credit,paid,1872.52,0.0,South,Coimbatore
38138,74537,2024-09-03T08:08:00,1192.23,91.42,1283.65,upi,paid,1283.65,0.0,South,Coimbatore
38139,1001,2025-04-11T15:51:00,773.01,38.65,811.66,upi,paid,811.66,0.0,North,Amritsar
38140,71869,2024-01-06T13:24:00,1182.28,59.11,1241.39,cash,paid,1241.39,0.0,East,Kolkata
