city,date,temperature_high,temperature_low,temperature_avg,precipitation_mm,humidity_percent,condition
Hyderabad,2022-03-01,40.4,26.7,33.9,0.0,52,cloudy
Hyderabad,2022-03-02,40.3,27.1,33.1,0.0,64,sunny
Hyderabad,2022-03-03,41.0,33.2,36.3,0.0,65,partly_cloudy
Hyderabad,2022-03-04,39.4,27.4,34.0,0.0,69,sunny
Hyderabad,2022-03-05,39.0,26.2,33.6,0.0,43,partly_cloudy
Hyderabad,2022-03-06,41.1,27.8,34.3,0.0,30,partly_cloudy
Hyderabad,2022-03-07,37.1,28.5,33.7,0.0,62,cloudy
Hyderabad,2022-03-08,43.5,31.5,36.4,0.0,63,partly_cloudy
Hyderabad,2022-03-09,42.4,28.3,35.0,0.0,64,sunny
Hyderabad,2022-03-10,40.1,30.2,36.1,1.1,38,partly_cloudy
Hyderabad,2022-03-11,36.2,23.5,31.3,0.0,41,partly_cloudy
Hyderabad,2022-03-12,37.0,26.6,32.2,0.0,46,cloudy
Hyderabad,2022-03-13,39.6,25.0,32.4,0.0,55,sunny
Hyderabad,2022-03-14,40.4,31.4,35.8,0.0,68,sunny
Hyderabad,2022-03-15,40.8,30.9,37.0,8.8,66,partly_cloudy
Hyderabad,2022-03-16,40.3,31.6,36.7,0.0,54,partly_cloudy
Hyderabad,2022-03-17,41.3,27.4,33.9,0.0,51,sunny
Hyderabad,2022-03-18,39.8,28.2,35.9,3.9,59,cloudy
Hyderabad,2022-03-19,34.9,26.5,31.7,0.0,58,cloudy
Hyderabad,2022-03-20,41.5,30.7,33.8,0.0,43,partly_cloudy
Hyderabad,2022-03-21,42.2,28.9,36.8,0.0,48,sunny
Hyderabad,2022-03-22,36.2,25.5,31.9,0.0,47,partly_cloudy
Hyderabad,2022-03-23,41.3,30.8,36.1,4.8,53,sunny
Hyderabad,2022-03-24,42.3,30.2,35.8,0.0,30,cloudy
Hyderabad,2022-03-25,39.5,28.7,36.5,0.0,64,sunny
Hyderabad,2022-03-26,34.3,25.9,31.2,0.0,70,sunny
Hyderabad,2022-03-27,39.3,23.5,31.4,9.2,52,partly_cloudy
Hyderabad,2022-03-28,37.9,24.2,32.0,0.0,48,sunny
Hyderabad,2022-03-29,39.4,27.6,31.7,3.1,61,partly_cloudy
Hyderabad,2022-03-30,39.7,26.5,32.1,0.0,52,sunny
Hyderabad,2022-03-31,37.9,25.5,32.3,0.0,34,partly_cloudy
Hyderabad,2022-04-01,41.4,32.5,36.6,0.0,30,cloudy
Hyderabad,2022-04-02,42.9,29.7,35.3,0.0,63,partly_cloudy
Hyderabad,2022-04-03,39.0,26.5,32.1,0.0,43,cloudy
Hyderabad,2022-04-04,42.9,29.9,36.9,0.0,63,partly_cloudy
Hyderabad,2022-04-05,37.0,28.3,32.4,0.0,36,cloudy
Hyderabad,2022-04-06,39.2,25.2,33.1,7.4,34,cloudy
Hyderabad,2022-04-07,41.3,28.5,36.3,0.0,50,sunny
Hyderabad,2022-04-08,39.5,26.6,33.7,4.4,70,cloudy
Hyderabad,2022-04-09,42.8,31.2,36.0,0.0,69,partly_cloudy
Hyderabad,2022-04-10,38.7,26.7,33.6,0.0,39,sunny
Hyderabad,2022-04-11,36.1,25.5,31.8,0.0,56,partly_cloudy
Hyderabad,2022-04-12,35.0,27.9,31.4,0.0,33,cloudy
Hyderabad,2022-04-13,39.9,30.9,36.7,0.0,65,sunny
Hyderabad,2022-04-14,40.1,28.3,35.6,0.0,36,sunny
Hyderabad,2022-04-15,38.2,28.3,31.8,0.0,35,cloudy
Hyderabad,2022-04-16,38.5,26.8,31.5,8.2,63,cloudy
Hyderabad,2022-04-17,44.3,31.3,37.0,0.0,30,cloudy
Hyderabad,2022-04-18,40.9,30.7,35.3,0.0,66,cloudy
Hyderabad,2022-04-19,41.8,29.4,35.0,0.0,35,sunny
Hyderabad,2022-04-20,40.5,26.1,33.3,0.0,49,partly_cloudy
Hyderabad,2022-04-21,38.4,29.1,33.7,0.0,47,partly_cloudy
Hyderabad,2022-04-22,38.6,27.4,35.1,0.0,35,sunny
Hyderabad,2022-04-23,37.2,29.2,32.9,0.0,33,partly_cloudy
Hyderabad,2022-04-24,40.9,30.0,36.9,0.0,62,cloudy
Hyderabad,2022-04-25,43.6,30.8,36.7,0.0,62,partly_cloudy
Hyderabad,2022-04-26,39.0,30.8,35.0,0.0,37,partly_cloudy
Hyderabad,2022-04-27,35.8,27.4,31.8,0.0,38,partly_cloudy
Hyderabad,2022-04-28,36.9,26.6,33.6,0.0,63,sunny
Hyderabad,2022-04-29,37.3,28.6,32.3,0.0,39,cloudy
Hyderabad,2022-04-30,44.1,29.2,36.9,0.0,52,cloudy
Hyderabad,2022-05-01,41.2,32.4,35.6,0.0,49,sunny
Hyderabad,2022-05-02,42.5,33.7,36.9,0.0,49,sunny
Hyderabad,2022-05-03,37.8,24.5,32.4,0.0,45,cloudy
Hyderabad,2022-05-04,42.6,30.2,35.5,0.0,30,cloudy
Hyderabad,2022-05-05,40.8,30.7,34.4,0.0,38,cloudy
Hyderabad,2022-05-06,39.0,29.7,35.1,1.8,70,cloudy
Hyderabad,2022-05-07,36.3,24.4,32.4,0.0,33,cloudy
Hyderabad,2022-05-08,37.4,27.5,33.3,0.0,59,sunny
Hyderabad,2022-05-09,40.2,27.6,35.6,2.8,52,partly_cloudy
Hyderabad,2022-05-10,36.9,24.6,31.9,0.0,70,cloudy
Hyderabad,2022-05-11,41.1,27.7,34.8,0.0,64,partly_cloudy
Hyderabad,2022-05-12,36.0,28.4,32.7,0.0,51,cloudy
Hyderabad,2022-05-13,39.2,26.2,32.5,0.0,64,partly_cloudy
Hyderabad,2022-05-14,34.1,26.3,31.1,0.0,41,partly_cloudy
Hyderabad,2022-05-15,36.5,25.5,31.7,0.0,47,partly_cloudy
Hyderabad,2022-05-16,39.6,30.3,35.2,8.1,34,cloudy
Hyderabad,2022-05-17,39.8,24.8,32.6,0.0,36,sunny
Hyderabad,2022-05-18,39.1,27.9,31.1,0.0,57,cloudy
Hyderabad,2022-05-19,38.7,29.5,32.7,0.0,37,partly_cloudy
Hyderabad,2022-05-20,38.4,24.1,31.5,0.0,40,partly_cloudy
Hyderabad,2022-05-21,38.1,29.0,33.4,0.0,50,partly_cloudy
Hyderabad,2022-05-22,37.1,28.9,34.0,0.0,51,partly_cloudy
Hyderabad,2022-05-23,39.8,32.5,36.1,0.0,48,cloudy
Hyderabad,2022-05-24,41.2,29.3,36.6,0.0,54,cloudy
Hyderabad,2022-05-25,43.0,31.3,36.5,0.0,39,partly_cloudy
Hyderabad,2022-05-26,37.9,23.5,31.4,0.0,33,partly_cloudy
Hyderabad,2022-05-27,42.1,32.2,35.5,0.0,49,cloudy
Hyderabad,2022-05-28,37.5,29.1,32.9,0.0,48,partly_cloudy
Hyderabad,2022-05-29,37.4,25.5,32.8,0.0,30,partly_cloudy
Hyderabad,2022-05-30,37.5,28.6,33.4,0.0,61,sunny
Hyderabad,2022-05-31,38.4,28.3,31.7,0.0,37,sunny
Hyderabad,2022-06-01,31.7,18.1,24.5,49.5,45,rainy
Hyderabad,2022-06-02,31.6,16.8,24.0,24.8,60,rainy
Hyderabad,2022-06-03,32.5,21.9,28.4,41.4,49,rainy
Hyderabad,2022-06-04,32.5,19.7,24.9,26.5,48,rainy
Hyderabad,2022-06-05,30.3,19.9,24.9,0.0,42,sunny
Hyderabad,2022-06-06,29.1,17.0,23.5,0.0,79,sunny
Hyderabad,2022-06-07,36.3,24.0,29.0,28.0,71,rainy
Hyderabad,2022-06-08,29.3,16.9,23.2,47.8,42,rainy
Hyderabad,2022-06-09,32.5,20.9,25.3,0.0,83,cloudy
Hyderabad,2022-06-10,34.1,24.5,27.7,40.1,94,rainy
Hyderabad,2022-06-11,33.6,23.5,28.0,0.0,81,sunny
Hyderabad,2022-06-12,35.8,24.9,28.7,14.2,64,rainy
Hyderabad,2022-06-13,26.1,16.3,23.1,26.6,40,rainy
Hyderabad,2022-06-14,31.6,19.9,26.4,17.6,51,rainy
Hyderabad,2022-06-15,31.2,21.5,27.0,0.0,94,sunny
Hyderabad,2022-06-16,34.9,21.5,27.0,31.3,43,rainy
Hyderabad,2022-06-17,33.5,22.6,26.5,7.5,79,rainy
Hyderabad,2022-06-18,32.4,23.4,27.9,30.1,54,rainy
Hyderabad,2022-06-19,33.9,22.0,27.7,0.0,50,sunny
Hyderabad,2022-06-20,28.1,20.2,24.6,29.5,92,rainy
Hyderabad,2022-06-21,33.9,18.7,26.0,0.0,64,sunny
Hyderabad,2022-06-22,34.7,23.6,27.7,6.7,40,rainy
Hyderabad,2022-06-23,29.6,20.0,24.8,0.0,93,cloudy
Hyderabad,2022-06-24,30.7,16.4,24.4,34.5,58,rainy
Hyderabad,2022-06-25,35.3,22.0,28.8,8.8,67,rainy
Hyderabad,2022-06-26,34.6,22.9,28.5,0.0,55,sunny
Hyderabad,2022-06-27,32.1,21.5,26.4,0.0,93,sunny
Hyderabad,2022-06-28,32.7,23.8,28.6,27.9,70,rainy
Hyderabad,2022-06-29,33.1,19.2,26.7,29.7,90,rainy
Hyderabad,2022-06-30,29.6,22.2,25.8,0.0,48,cloudy
Hyderabad,2022-07-01,28.3,17.6,23.4,0.0,61,sunny
Hyderabad,2022-07-02,34.2,20.5,27.9,21.2,51,rainy
Hyderabad,2022-07-03,35.5,23.5,27.6,35.9,49,rainy
Hyderabad,2022-07-04,33.5,24.8,28.6,19.0,91,rainy
Hyderabad,2022-07-05,31.8,20.7,25.1,0.0,50,sunny
Hyderabad,2022-07-06,30.1,17.0,23.1,23.3,50,rainy
Hyderabad,2022-07-07,32.2,23.7,27.3,13.8,73,rainy
Hyderabad,2022-07-08,32.4,25.2,28.2,0.0,80,sunny
Hyderabad,2022-07-09,29.4,17.8,24.0,0.0,47,cloudy
Hyderabad,2022-07-10,26.8,19.2,23.6,0.0,93,cloudy
Hyderabad,2022-07-11,35.3,22.1,27.5,21.2,58,rainy
Hyderabad,2022-07-12,30.7,18.2,25.0,25.9,70,rainy
Hyderabad,2022-07-13,33.8,19.8,26.4,5.3,56,rainy
Hyderabad,2022-07-14,27.8,20.2,24.3,26.1,55,rainy
Hyderabad,2022-07-15,34.6,23.7,28.3,0.0,70,cloudy
Hyderabad,2022-07-16,30.7,20.1,27.1,0.0,93,cloudy
Hyderabad,2022-07-17,30.2,19.9,26.8,45.0,43,rainy
Hyderabad,2022-07-18,27.2,20.6,24.2,30.3,63,rainy
Hyderabad,2022-07-19,34.1,19.7,26.2,0.0,46,cloudy
Hyderabad,2022-07-20,28.4,20.1,24.9,0.0,49,sunny
Hyderabad,2022-07-21,33.3,23.5,27.6,40.4,45,rainy
Hyderabad,2022-07-22,31.5,18.2,25.2,0.0,58,cloudy
Hyderabad,2022-07-23,31.8,21.9,28.0,16.6,66,rainy
Hyderabad,2022-07-24,31.3,19.6,25.5,13.6,95,rainy
Hyderabad,2022-07-25,30.8,20.6,24.2,0.0,70,cloudy
Hyderabad,2022-07-26,31.9,18.5,25.4,0.0,90,cloudy
Hyderabad,2022-07-27,29.0,16.3,23.7,0.0,73,sunny
Hyderabad,2022-07-28,30.0,20.0,24.5,36.5,46,rainy
Hyderabad,2022-07-29,31.3,22.9,27.3,0.0,59,cloudy
Hyderabad,2022-07-30,27.9,17.4,24.3,0.0,72,cloudy
Hyderabad,2022-07-31,31.4,18.9,26.2,16.9,56,rainy
Hyderabad,2022-08-01,30.9,23.4,26.9,0.0,92,sunny
Hyderabad,2022-08-02,30.3,18.1,23.9,46.9,90,rainy
Hyderabad,2022-08-03,30.6,19.9,25.0,0.0,47,sunny
Hyderabad,2022-08-04,33.8,21.0,27.4,0.0,90,sunny
Hyderabad,2022-08-05,31.1,21.8,25.1,0.0,54,sunny
Hyderabad,2022-08-06,32.8,19.4,26.3,25.7,90,rainy
Hyderabad,2022-08-07,27.9,19.7,24.2,35.2,86,rainy
Hyderabad,2022-08-08,32.5,24.5,27.8,25.2,65,rainy
Hyderabad,2022-08-09,32.2,20.0,25.0,14.2,41,rainy
Hyderabad,2022-08-10,31.7,19.0,24.6,33.7,70,rainy
Hyderabad,2022-08-11,32.7,23.3,28.8,28.1,52,rainy
Hyderabad,2022-08-12,31.6,18.7,24.2,25.2,56,rainy
Hyderabad,2022-08-13,27.4,20.9,24.1,0.0,87,cloudy
Hyderabad,2022-08-14,33.3,21.3,26.2,17.5,76,rainy
Hyderabad,2022-08-15,31.1,17.1,24.2,5.2,85,rainy
Hyderabad,2022-08-16,36.1,21.2,28.5,0.0,45,cloudy
Hyderabad,2022-08-17,31.4,19.1,26.9,13.6,44,rainy
Hyderabad,2022-08-18,32.0,22.8,27.0,16.8,79,rainy
Hyderabad,2022-08-19,31.7,20.6,28.0,37.7,60,rainy
Hyderabad,2022-08-20,31.9,19.8,27.6,32.0,70,rainy
Hyderabad,2022-08-21,30.5,18.4,25.3,0.0,85,sunny
Hyderabad,2022-08-22,27.4,17.8,24.1,27.9,95,rainy
Hyderabad,2022-08-23,28.4,20.0,24.6,0.0,48,sunny
Hyderabad,2022-08-24,29.7,20.6,24.9,25.8,94,rainy
Hyderabad,2022-08-25,33.9,22.7,27.0,45.3,92,rainy
Hyderabad,2022-08-26,31.9,20.1,24.2,29.4,53,rainy
Hyderabad,2022-08-27,30.3,17.0,23.7,34.5,63,rainy
Hyderabad,2022-08-28,32.7,22.6,28.9,9.3,86,rainy
Hyderabad,2022-08-29,31.8,22.9,26.1,0.0,50,cloudy
Hyderabad,2022-08-30,27.2,16.3,23.9,23.3,92,rainy
Hyderabad,2022-08-31,35.7,19.9,27.9,0.0,64,cloudy
Hyderabad,2022-09-01,29.5,19.1,26.5,32.0,66,rainy
Hyderabad,2022-09-02,35.2,24.7,28.3,0.0,71,sunny
Hyderabad,2022-09-03,27.7,16.0,23.6,0.0,91,sunny
Hyderabad,2022-09-04,32.3,17.9,25.2,13.9,53,rainy
Hyderabad,2022-09-05,32.5,22.1,27.2,11.1,55,rainy
Hyderabad,2022-09-06,28.1,18.3,23.0,0.0,62,cloudy
Hyderabad,2022-09-07,27.8,17.7,24.5,0.0,92,sunny
Hyderabad,2022-09-08,31.1,22.4,28.0,24.0,86,rainy
Hyderabad,2022-09-09,31.3,23.8,27.0,0.0,91,cloudy
Hyderabad,2022-09-10,35.1,23.1,28.2,0.0,71,cloudy
Hyderabad,2022-09-11,32.2,20.9,25.1,48.1,44,rainy
Hyderabad,2022-09-12,31.5,16.7,24.6,11.9,50,rainy
Hyderabad,2022-09-13,32.0,17.5,24.3,0.0,74,sunny
Hyderabad,2022-09-14,29.7,20.3,24.6,30.3,70,rainy
Hyderabad,2022-09-15,31.7,20.8,24.0,32.0,40,rainy
Hyderabad,2022-09-16,28.0,20.9,24.6,33.4,57,rainy
Hyderabad,2022-09-17,28.6,17.9,24.2,0.0,60,sunny
Hyderabad,2022-09-18,35.0,21.6,28.3,27.5,67,rainy
Hyderabad,2022-09-19,29.4,17.5,24.7,42.9,91,rainy
Hyderabad,2022-09-20,34.3,24.2,28.2,36.5,57,rainy
Hyderabad,2022-09-21,33.3,21.1,27.3,37.5,90,rainy
Hyderabad,2022-09-22,27.8,17.4,23.5,0.0,64,sunny
Hyderabad,2022-09-23,30.7,18.9,26.4,33.8,44,rainy
Hyderabad,2022-09-24,32.9,21.6,27.5,38.3,79,rainy
Hyderabad,2022-09-25,32.0,23.0,28.4,0.0,95,sunny
Hyderabad,2022-09-26,29.4,19.5,23.7,0.0,56,cloudy
Hyderabad,2022-09-27,33.2,23.0,26.1,5.1,94,rainy
Hyderabad,2022-09-28,31.1,22.2,27.3,0.0,54,sunny
Hyderabad,2022-09-29,30.1,22.5,26.9,33.2,73,rainy
Hyderabad,2022-09-30,32.8,18.6,25.7,39.6,52,rainy
Hyderabad,2022-10-01,32.0,20.6,28.1,9.9,66,sunny
Hyderabad,2022-10-02,29.3,18.4,26.2,0.0,63,cloudy
Hyderabad,2022-10-03,33.1,22.9,26.9,0.0,43,partly_cloudy
Hyderabad,2022-10-04,33.8,25.7,29.6,0.0,67,sunny
Hyderabad,2022-10-05,34.9,22.6,26.9,0.0,33,partly_cloudy
Hyderabad,2022-10-06,31.4,21.6,27.1,0.0,39,sunny
Hyderabad,2022-10-07,35.2,22.7,29.4,0.0,47,sunny
Hyderabad,2022-10-08,30.9,24.7,27.8,0.0,30,cloudy
Hyderabad,2022-10-09,35.2,25.8,29.4,0.0,50,sunny
Hyderabad,2022-10-10,34.2,24.2,28.7,0.0,47,sunny
Hyderabad,2022-10-11,32.3,21.6,28.8,0.0,68,cloudy
Hyderabad,2022-10-12,30.1,20.4,26.7,6.2,52,partly_cloudy
Hyderabad,2022-10-13,32.2,21.5,27.1,0.0,68,sunny
Hyderabad,2022-10-14,35.5,22.9,28.2,0.0,38,cloudy
Hyderabad,2022-10-15,33.8,20.1,27.6,0.0,58,partly_cloudy
Hyderabad,2022-10-16,36.3,24.1,28.4,0.5,53,partly_cloudy
Hyderabad,2022-10-17,32.6,20.7,26.8,0.0,42,cloudy
Hyderabad,2022-10-18,33.4,19.2,26.2,2.6,31,partly_cloudy
Hyderabad,2022-10-19,34.7,24.9,29.3,0.0,69,partly_cloudy
Hyderabad,2022-10-20,30.8,21.2,27.2,0.0,65,partly_cloudy
Hyderabad,2022-10-21,33.2,20.4,27.6,0.0,61,sunny
Hyderabad,2022-10-22,32.2,20.1,26.3,0.0,43,sunny
Hyderabad,2022-10-23,30.0,19.4,26.2,0.0,41,partly_cloudy
Hyderabad,2022-10-24,33.3,20.9,28.4,0.0,39,sunny
Hyderabad,2022-10-25,32.0,20.5,27.8,0.0,69,cloudy
Hyderabad,2022-10-26,33.5,24.6,29.6,0.0,56,partly_cloudy
Hyderabad,2022-10-27,34.2,21.3,27.5,2.3,41,sunny
Hyderabad,2022-10-28,29.7,22.6,26.2,9.6,65,partly_cloudy
Hyderabad,2022-10-29,32.3,20.3,27.2,0.0,41,cloudy
Hyderabad,2022-10-30,34.8,22.4,29.5,0.0,70,cloudy
Hyderabad,2022-10-31,32.7,22.3,27.9,0.0,68,cloudy
Hyderabad,2022-11-01,35.5,21.0,27.5,0.0,35,sunny
Hyderabad,2022-11-02,32.1,25.8,28.8,0.0,62,partly_cloudy
Hyderabad,2022-11-03,31.6,24.8,28.5,0.0,30,sunny
Hyderabad,2022-11-04,33.7,23.5,28.1,0.0,42,cloudy
Hyderabad,2022-11-05,32.4,24.3,28.4,0.0,65,partly_cloudy
Hyderabad,2022-11-06,33.1,23.7,27.0,6.3,41,partly_cloudy
Hyderabad,2022-11-07,31.5,19.9,26.5,0.0,49,sunny
Hyderabad,2022-11-08,33.4,25.5,29.1,0.0,35,sunny
Hyderabad,2022-11-09,34.2,19.5,27.1,0.0,59,partly_cloudy
Hyderabad,2022-11-10,33.3,18.4,26.3,0.0,60,sunny
Hyderabad,2022-11-11,34.5,24.8,28.8,0.0,36,partly_cloudy
Hyderabad,2022-11-12,33.9,18.3,26.3,0.0,32,cloudy
Hyderabad,2022-11-13,33.6,21.0,28.6,0.0,39,partly_cloudy
Hyderabad,2022-11-14,32.3,22.8,26.0,0.0,50,cloudy
Hyderabad,2022-11-15,34.7,21.8,29.5,0.0,43,sunny
Hyderabad,2022-11-16,33.2,24.3,28.0,0.0,34,cloudy
Hyderabad,2022-11-17,33.8,21.6,28.4,0.0,67,sunny
Hyderabad,2022-11-18,34.0,20.7,26.4,0.0,49,partly_cloudy
Hyderabad,2022-11-19,33.5,22.6,29.3,0.0,57,partly_cloudy
Hyderabad,2022-11-20,34.4,25.0,29.6,3.1,31,sunny
Hyderabad,2022-11-21,31.2,20.3,26.5,3.4,35,sunny
Hyderabad,2022-11-22,35.1,20.1,28.1,0.0,54,partly_cloudy
Hyderabad,2022-11-23,37.2,22.6,29.9,0.0,58,partly_cloudy
Hyderabad,2022-11-24,31.1,22.2,28.1,0.0,49,cloudy
Hyderabad,2022-11-25,36.8,25.6,29.2,0.0,32,sunny
Hyderabad,2022-11-26,35.7,23.2,29.6,0.0,42,cloudy
Hyderabad,2022-11-27,32.4,23.7,29.1,0.0,34,sunny
Hyderabad,2022-11-28,31.5,22.8,27.7,0.0,36,partly_cloudy
Hyderabad,2022-11-29,34.5,21.0,27.8,0.0,41,partly_cloudy
Hyderabad,2022-11-30,32.9,21.6,27.4,0.0,53,partly_cloudy
Hyderabad,2022-12-01,25.5,13.4,18.7,0.9,62,cloudy
Hyderabad,2022-12-02,28.8,17.9,21.1,0.0,46,sunny
Hyderabad,2022-12-03,24.2,13.8,20.2,0.0,31,sunny
Hyderabad,2022-12-04,27.1,14.2,21.3,0.0,47,cloudy
Hyderabad,2022-12-05,28.8,14.4,21.1,0.0,31,partly_cloudy
Hyderabad,2022-12-06,26.0,16.2,19.9,0.0,39,cloudy
Hyderabad,2022-12-07,24.4,15.1,20.6,0.0,38,sunny
Hyderabad,2022-12-08,23.8,15.2,19.1,0.0,50,sunny
Hyderabad,2022-12-09,26.7,14.4,20.5,0.0,69,cloudy
Hyderabad,2022-12-10,23.5,12.0,18.2,4.5,32,sunny
Hyderabad,2022-12-11,23.1,14.5,19.8,0.0,35,cloudy
Hyderabad,2022-12-12,26.7,13.8,19.6,0.0,38,partly_cloudy
Hyderabad,2022-12-13,26.9,13.0,20.8,0.0,65,cloudy
Hyderabad,2022-12-14,26.0,13.2,20.3,8.2,30,cloudy
Hyderabad,2022-12-15,26.7,13.7,19.3,0.0,50,cloudy
Hyderabad,2022-12-16,26.9,15.8,19.0,2.3,43,partly_cloudy
Hyderabad,2022-12-17,26.9,15.9,21.3,0.3,61,partly_cloudy
Hyderabad,2022-12-18,24.9,13.3,18.8,0.0,47,sunny
Hyderabad,2022-12-19,25.0,15.3,20.9,8.3,62,partly_cloudy
Hyderabad,2022-12-20,21.8,11.7,18.3,0.0,41,partly_cloudy
Hyderabad,2022-12-21,23.4,11.0,18.3,0.0,59,partly_cloudy
Hyderabad,2022-12-22,23.5,13.9,19.1,0.0,49,sunny
Hyderabad,2022-12-23,26.1,15.1,20.2,0.0,34,partly_cloudy
Hyderabad,2022-12-24,24.5,14.3,21.2,0.0,61,sunny
Hyderabad,2022-12-25,27.5,13.3,20.7,0.0,65,cloudy
Hyderabad,2022-12-26,26.4,15.4,21.5,0.0,65,sunny
Hyderabad,2022-12-27,22.8,15.7,19.4,0.0,50,partly_cloudy
Hyderabad,2022-12-28,25.1,17.0,21.1,0.0,31,cloudy
Hyderabad,2022-12-29,26.5,15.0,22.0,0.0,40,partly_cloudy
Hyderabad,2022-12-30,22.6,14.9,19.0,4.4,51,cloudy
Hyderabad,2022-12-31,24.9,15.8,20.6,0.0,45,partly_cloudy
Hyderabad,2023-01-01,27.3,12.8,19.4,0.0,49,cloudy
Hyderabad,2023-01-02,25.8,12.5,20.5,0.0,59,partly_cloudy
Hyderabad,2023-01-03,29.0,15.5,21.4,0.0,70,cloudy
Hyderabad,2023-01-04,24.3,13.0,19.6,0.0,39,cloudy
Hyderabad,2023-01-05,26.3,15.3,21.9,0.0,56,cloudy
Hyderabad,2023-01-06,23.7,13.4,20.4,0.0,60,cloudy
Hyderabad,2023-01-07,24.3,13.9,19.5,0.0,55,partly_cloudy
Hyderabad,2023-01-08,22.0,13.5,18.6,0.0,57,cloudy
Hyderabad,2023-01-09,27.6,15.0,19.8,7.1,30,sunny
Hyderabad,2023-01-10,24.4,13.2,19.7,0.0,51,partly_cloudy
Hyderabad,2023-01-11,29.4,17.4,21.5,0.0,40,sunny
Hyderabad,2023-01-12,28.6,16.2,21.3,0.0,35,partly_cloudy
Hyderabad,2023-01-13,24.7,16.4,21.4,0.0,64,sunny
Hyderabad,2023-01-14,25.2,10.6,18.0,0.0,63,sunny
Hyderabad,2023-01-15,27.2,17.4,20.5,0.0,58,sunny
Hyderabad,2023-01-16,28.0,13.5,20.6,0.0,31,partly_cloudy
Hyderabad,2023-01-17,25.1,16.2,20.2,0.0,48,cloudy
Hyderabad,2023-01-18,24.6,14.8,20.9,0.0,63,sunny
Hyderabad,2023-01-19,24.3,16.6,19.9,0.0,61,sunny
Hyderabad,2023-01-20,27.5,16.8,19.9,0.0,34,cloudy
Hyderabad,2023-01-21,24.1,11.4,18.9,0.0,37,sunny
Hyderabad,2023-01-22,25.6,13.0,20.1,0.0,40,sunny
Hyderabad,2023-01-23,25.1,13.8,21.7,0.0,64,cloudy
Hyderabad,2023-01-24,27.9,13.2,20.6,0.0,64,partly_cloudy
Hyderabad,2023-01-25,25.4,17.4,21.2,0.0,58,cloudy
Hyderabad,2023-01-26,27.6,17.5,20.7,0.0,41,partly_cloudy
Hyderabad,2023-01-27,25.1,16.9,21.8,1.7,61,cloudy
Hyderabad,2023-01-28,25.4,15.5,18.5,0.0,47,sunny
Hyderabad,2023-01-29,29.2,17.6,21.6,0.0,57,cloudy
Hyderabad,2023-01-30,26.0,14.3,19.9,0.0,46,sunny
Hyderabad,2023-01-31,26.5,16.9,21.3,0.0,43,cloudy
Hyderabad,2023-02-01,22.3,14.7,18.2,0.0,33,sunny
Hyderabad,2023-02-02,28.3,16.9,22.0,0.0,55,partly_cloudy
Hyderabad,2023-02-03,25.6,16.0,20.1,0.0,51,sunny
Hyderabad,2023-02-04,25.2,13.7,18.3,0.0,39,sunny
Hyderabad,2023-02-05,26.5,14.9,20.5,0.0,46,partly_cloudy
Hyderabad,2023-02-06,26.9,17.1,21.3,0.0,42,cloudy
Hyderabad,2023-02-07,24.4,15.1,19.5,0.0,33,sunny
Hyderabad,2023-02-08,28.5,14.4,21.1,0.0,61,partly_cloudy
Hyderabad,2023-02-09,25.9,16.2,21.5,0.0,59,sunny
Hyderabad,2023-02-10,24.1,17.7,20.9,0.0,49,partly_cloudy
Hyderabad,2023-02-11,24.2,14.5,18.1,0.0,31,sunny
Hyderabad,2023-02-12,23.8,15.7,18.7,0.0,30,sunny
Hyderabad,2023-02-13,24.1,14.5,20.2,0.0,42,sunny
Hyderabad,2023-02-14,22.5,11.6,19.4,3.0,52,sunny
Hyderabad,2023-02-15,25.0,14.1,21.2,0.0,64,cloudy
Hyderabad,2023-02-16,23.7,12.8,19.1,0.0,48,sunny
Hyderabad,2023-02-17,29.3,16.6,21.3,0.0,37,sunny
Hyderabad,2023-02-18,24.0,16.5,20.3,1.1,50,partly_cloudy
Hyderabad,2023-02-19,27.0,15.5,20.5,0.0,58,partly_cloudy
Hyderabad,2023-02-20,24.4,13.3,19.0,9.3,64,partly_cloudy
Hyderabad,2023-02-21,24.7,13.7,18.9,0.0,40,cloudy
Hyderabad,2023-02-22,25.5,14.4,20.3,0.0,45,partly_cloudy
Hyderabad,2023-02-23,27.2,17.3,22.0,0.0,36,sunny
Hyderabad,2023-02-24,25.5,15.8,21.4,0.0,67,partly_cloudy
Hyderabad,2023-02-25,23.9,13.6,20.0,1.2,70,sunny
Hyderabad,2023-02-26,23.8,15.5,19.3,0.0,67,partly_cloudy
Hyderabad,2023-02-27,25.5,16.4,20.6,0.0,36,cloudy
Hyderabad,2023-02-28,25.5,16.6,20.6,0.0,52,sunny
Hyderabad,2023-03-01,38.7,26.9,32.6,0.0,35,partly_cloudy
Hyderabad,2023-03-02,42.3,31.5,35.3,0.0,30,sunny
Hyderabad,2023-03-03,36.5,27.2,32.0,0.0,49,partly_cloudy
Hyderabad,2023-03-04,34.2,25.3,31.0,0.0,37,sunny
Hyderabad,2023-03-05,35.4,28.0,31.4,0.0,55,partly_cloudy
Hyderabad,2023-03-06,41.0,30.9,35.7,0.0,49,cloudy
Hyderabad,2023-03-07,43.4,32.5,36.6,0.0,67,partly_cloudy
Hyderabad,2023-03-08,42.0,29.0,36.9,9.1,44,cloudy
Hyderabad,2023-03-09,35.4,27.0,31.8,0.0,59,sunny
